workload,frame,frame_ms,gc_bytes,gpu_ms,RR.UI,RR.Streaming,RR.IndustryTick,RR.MachineViews,RR.WeatherViews,RR.TorchRefresh,RR.PassiveTick,RR.HostileTick,RR.SurvivalTick,alloc_RR.UI,alloc_RR.Streaming,alloc_RR.IndustryTick,alloc_RR.MachineViews,alloc_RR.WeatherViews,alloc_RR.TorchRefresh,alloc_RR.PassiveTick,alloc_RR.HostileTick,alloc_RR.SurvivalTick,machine_views_created,crate_views_created,timing_timestamp,cpu_main_ms,cpu_render_ms,present_wait_ms,draw_calls,batches,set_pass,srp_draw_calls,shadow_casters
stress-factory-farm-mobs-clear,1130,25.1881,-1,23.4808,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222396836252,4.8455,3.8686,6.8342,-1,-1,170,7162,2341
stress-factory-farm-mobs-clear,1131,26.8092,-1,26.0534,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222396953174,4.5714,3.6088,11.9393,-1,-1,170,7162,2341
stress-factory-farm-mobs-clear,1132,27.0728,-1,26.7136,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222397118394,10.5917,4.1151,13.5866,-1,-1,170,7162,2341
stress-factory-farm-mobs-clear,1133,26.4386,-1,26.1181,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222397360297,5.2873,3.8183,19.8887,-1,-1,170,7162,2341
stress-factory-farm-mobs-clear,1134,26.5616,-1,26.4051,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222397612197,12.6355,3.9367,14.1582,-1,-1,170,7158,2341
stress-factory-farm-mobs-clear,1135,24.9368,-1,25.8445,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222397880261,5.2626,3.7768,21.8015,-1,-1,170,7161,2344
stress-factory-farm-mobs-clear,1136,23.6249,-1,26.2397,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222398151017,11.8413,3.6998,14.5854,-1,-1,170,7165,2344
stress-factory-farm-mobs-clear,1139,23.9766,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222398930363,4.6586,3.4914,18.9555,-1,-1,170,7166,2345
stress-factory-farm-mobs-clear,1165,23.4865,-1,15.8769,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222402665921,5.6658,3.2835,8.4988,-1,-1,170,7158,2342
stress-factory-farm-mobs-clear,1166,26.0329,-1,23.2881,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222402807624,4.6083,3.3688,10.4571,-1,-1,170,7158,2342
stress-factory-farm-mobs-clear,1167,32.5385,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222402958377,4.7026,3.4730,12.2743,-1,-1,170,7153,2337
stress-factory-farm-mobs-clear,1527,22.6630,-1,20.5335,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222452193248,5.0007,3.6066,14.0333,-1,-1,170,7130,2312
stress-factory-farm-mobs-clear,1528,22.8499,-1,22.1676,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222452383656,4.6606,3.4107,13.6980,-1,-1,170,7130,2312
stress-factory-farm-mobs-clear,1529,23.0499,-1,23.0006,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222452567342,12.9236,3.1935,7.6268,-1,-1,170,7127,2313
stress-factory-farm-mobs-clear,1530,23.7506,-1,23.1360,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222452772944,6.8834,3.5339,15.7700,-1,-1,170,7127,2313
stress-factory-farm-mobs-clear,1531,22.5813,-1,23.0006,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222452999574,5.0285,3.2279,17.8114,-1,-1,170,7125,2311
stress-factory-farm-mobs-clear,1532,23.2568,-1,22.8905,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222453228083,11.6849,3.6933,11.3527,-1,-1,170,7130,2312
stress-factory-farm-mobs-clear,1568,24.3043,-1,13.6916,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222458161090,5.5583,3.3025,8.3156,-1,-1,170,7125,2311
stress-factory-farm-mobs-clear,1569,30.8697,-1,23.6646,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222458299885,4.7070,3.2946,8.7861,-1,-1,170,7126,2312
stress-factory-farm-mobs-clear,1570,34.5481,-1,30.4312,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222458434916,4.8231,3.6060,9.1307,-1,-1,170,7130,2312
stress-factory-farm-mobs-clear,1571,34.8862,-1,34.3411,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222458574562,11.7382,3.4897,12.5542,-1,-1,170,7130,2312
stress-factory-farm-mobs-clear,1572,32.8207,-1,34.4279,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222458817612,4.1083,3.1891,26.7485,-1,-1,170,7130,2312
stress-factory-farm-mobs-clear,1573,32.9581,-1,33.2961,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3222459126296,10.8571,3.7788,23.6805,-1,-1,170,7130,2312
